ROS Processes Log
iteration: 876 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 877 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 878 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 879 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 880 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 881 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 882 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 883 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 884 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 885 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 886 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 887 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 888 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 889 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 890 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 891 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 892 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 893 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 894 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 895 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 896 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 897 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 898 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 899 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 900 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 901 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 902 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 903 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 904 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 905 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 906 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 907 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 908 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 909 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 910 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 911 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 912 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 913 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 914 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 915 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 916 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 917 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 918 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 919 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 920 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 921 ; CPU: 1.33% ; MEM: 361.99 MB
iteration: 922 ; CPU: 1.33% ; MEM: 362.23 MB
iteration: 923 ; CPU: 1.33% ; MEM: 363.77 MB
iteration: 924 ; CPU: 1.33% ; MEM: 363.77 MB
iteration: 925 ; CPU: 1.33% ; MEM: 363.77 MB
iteration: 926 ; CPU: 1.33% ; MEM: 363.77 MB
iteration: 927 ; CPU: 1.33% ; MEM: 363.77 MB
iteration: 928 ; CPU: 1.33% ; MEM: 363.77 MB
iteration: 929 ; CPU: 1.33% ; MEM: 363.77 MB
iteration: 930 ; CPU: 1.33% ; MEM: 363.77 MB
iteration: 931 ; CPU: 1.33% ; MEM: 363.77 MB
iteration: 932 ; CPU: 1.33% ; MEM: 363.77 MB
iteration: 933 ; CPU: 1.33% ; MEM: 363.77 MB
iteration: 934 ; CPU: 1.33% ; MEM: 363.77 MB
iteration: 935 ; CPU: 1.33% ; MEM: 363.77 MB
iteration: 936 ; CPU: 1.33% ; MEM: 363.77 MB
iteration: 937 ; CPU: 1.33% ; MEM: 363.77 MB
iteration: 938 ; CPU: 1.33% ; MEM: 363.77 MB
iteration: 939 ; CPU: 1.33% ; MEM: 363.77 MB
iteration: 940 ; CPU: 1.33% ; MEM: 363.77 MB
iteration: 941 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 942 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 943 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 944 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 945 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 946 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 947 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 948 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 949 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 950 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 951 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 952 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 953 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 954 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 955 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 956 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 957 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 958 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 959 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 960 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 961 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 962 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 963 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 964 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 965 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 966 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 967 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 968 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 969 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 970 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 971 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 972 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 973 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 974 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 975 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 976 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 977 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 978 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 979 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 980 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 981 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 982 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 983 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 984 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 985 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 986 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 987 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 988 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 989 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 990 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 991 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 992 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 993 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 994 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 995 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 996 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 997 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 998 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 999 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 1000 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 1001 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 1002 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 1003 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 1004 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 1005 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 1006 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 1007 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 1008 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 1009 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 1010 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 1011 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 1012 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 1013 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 1014 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 1015 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 1016 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1017 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1018 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1019 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 1020 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 1021 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 1022 ; CPU: 1.33% ; MEM: 363.85 MB
iteration: 1023 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1024 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1025 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1026 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1027 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1028 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1029 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1030 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1031 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1032 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1033 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1034 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1035 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1036 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1037 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1038 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1039 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1040 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1041 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1042 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1043 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1044 ; CPU: 1.16% ; MEM: 363.85 MB
iteration: 1045 ; CPU: 1.16% ; MEM: 366.42 MB
iteration: 1046 ; CPU: 1.16% ; MEM: 369.18 MB
iteration: 1047 ; CPU: 1.16% ; MEM: 369.18 MB
iteration: 1048 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1049 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1050 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1051 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1052 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1053 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1054 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1055 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1056 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1057 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1058 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1059 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1060 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1061 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1062 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1063 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1064 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1065 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1066 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1067 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1068 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1069 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1070 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1071 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1072 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1073 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1074 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1075 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1076 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1077 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1078 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1079 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1080 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1081 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1082 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1083 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1084 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1085 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1086 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1087 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1088 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1089 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1090 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1091 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1092 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1093 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1094 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1095 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1096 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1097 ; CPU: 1.16% ; MEM: 365.25 MB
iteration: 1098 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1099 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1100 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1101 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1102 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1103 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1104 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1105 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1106 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1107 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1108 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1109 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1110 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1111 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1112 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1113 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1114 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1115 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1116 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1117 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1118 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1119 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1120 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1121 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1122 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1123 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1124 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1125 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1126 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1127 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1128 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1129 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1130 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1131 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1132 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1133 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1134 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1135 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1136 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1137 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1138 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1139 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1140 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1141 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1142 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1143 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1144 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1145 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1146 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1147 ; CPU: 1.16% ; MEM: 365.76 MB
iteration: 1148 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1149 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1150 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1151 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1152 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1153 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1154 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1155 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1156 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1157 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1158 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1159 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1160 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1161 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1162 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1163 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1164 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1165 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1166 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1167 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1168 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1169 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1170 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1171 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1172 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1173 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1174 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1175 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1176 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1177 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1178 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1179 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1180 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1181 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1182 ; CPU: 1.16% ; MEM: 365.83 MB
iteration: 1183 ; CPU: 1.16% ; MEM: 365.81 MB
iteration: 1184 ; CPU: 1.16% ; MEM: 365.81 MB
iteration: 1185 ; CPU: 1.16% ; MEM: 365.81 MB
iteration: 1186 ; CPU: 1.16% ; MEM: 365.81 MB
iteration: 1187 ; CPU: 1.16% ; MEM: 365.81 MB
iteration: 1188 ; CPU: 1.16% ; MEM: 366.07 MB
iteration: 1189 ; CPU: 1.16% ; MEM: 366.14 MB
iteration: 1190 ; CPU: 1.16% ; MEM: 366.14 MB
iteration: 1191 ; CPU: 1.16% ; MEM: 366.14 MB
iteration: 1192 ; CPU: 1.16% ; MEM: 366.14 MB
iteration: 1193 ; CPU: 1.16% ; MEM: 366.14 MB
iteration: 1194 ; CPU: 1.16% ; MEM: 366.14 MB
iteration: 1195 ; CPU: 1.16% ; MEM: 366.14 MB
iteration: 1196 ; CPU: 1.16% ; MEM: 366.14 MB
iteration: 1197 ; CPU: 1.16% ; MEM: 366.14 MB
iteration: 1198 ; CPU: 1.16% ; MEM: 366.20 MB
iteration: 1199 ; CPU: 1.16% ; MEM: 366.20 MB
iteration: 1200 ; CPU: 1.16% ; MEM: 366.20 MB
iteration: 1201 ; CPU: 1.16% ; MEM: 366.20 MB
iteration: 1202 ; CPU: 1.16% ; MEM: 366.20 MB
iteration: 1203 ; CPU: 1.16% ; MEM: 366.20 MB
iteration: 1204 ; CPU: 1.16% ; MEM: 366.20 MB
iteration: 1205 ; CPU: 1.16% ; MEM: 372.62 MB
iteration: 1206 ; CPU: 1.16% ; MEM: 372.62 MB
iteration: 1207 ; CPU: 1.16% ; MEM: 372.62 MB
iteration: 1208 ; CPU: 1.16% ; MEM: 372.62 MB
iteration: 1209 ; CPU: 1.16% ; MEM: 372.62 MB
iteration: 1210 ; CPU: 1.16% ; MEM: 372.62 MB
iteration: 1211 ; CPU: 1.16% ; MEM: 372.62 MB
iteration: 1212 ; CPU: 1.16% ; MEM: 372.62 MB
iteration: 1213 ; CPU: 1.16% ; MEM: 372.62 MB
iteration: 1214 ; CPU: 1.16% ; MEM: 372.62 MB
iteration: 1215 ; CPU: 1.16% ; MEM: 372.62 MB
iteration: 1216 ; CPU: 1.16% ; MEM: 372.62 MB
iteration: 1217 ; CPU: 1.16% ; MEM: 372.62 MB
iteration: 1218 ; CPU: 1.16% ; MEM: 372.62 MB
iteration: 1219 ; CPU: 1.16% ; MEM: 372.62 MB
iteration: 1220 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1221 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1222 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1223 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1224 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1225 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1226 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1227 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1228 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1229 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1230 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1231 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1232 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1233 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1234 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1235 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1236 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1237 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1238 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1239 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1240 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1241 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1242 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1243 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1244 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1245 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1246 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1247 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1248 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1249 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1250 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1251 ; CPU: 1.16% ; MEM: 366.05 MB
iteration: 1252 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1253 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1254 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1255 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1256 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1257 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1258 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1259 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1260 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1261 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1262 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1263 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1264 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1265 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1266 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1267 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1268 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1269 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1270 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1271 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1272 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1273 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1274 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1275 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1276 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1277 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1278 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1279 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1280 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1281 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1282 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1283 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1284 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1285 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1286 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1287 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1288 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1289 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1290 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1291 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1292 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1293 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1294 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1295 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1296 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1297 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1298 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1299 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1300 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1301 ; CPU: 1.16% ; MEM: 366.30 MB
iteration: 1302 ; CPU: 1.16% ; MEM: 366.30 MB
